------ LISTA DE COMPRAS INVÁLIDAS -------
Erro	Linha
PRODUTO_INVALIDO	KC5961 10.45 6 P BR547 4
PRODUTO_INVALIDO	UP9100 9.73 1 P BY109 11
PRODUTO_INVALIDO	ZD4463 16.81 5 P FJ108 8
PRODUTO_INVALIDO	DV1369 4.8 3 N BV787 3
PRODUTO_INVALIDO	OQ4202 10.65 1 P AL693 6
PRODUTO_INVALIDO	GU2255 20.17 2 N CZ246 12
PRODUTO_INVALIDO	BM6608 19.32 1 P EL948 3
PRODUTO_INVALIDO	BN3422 7.81 6 N DT309 3
PRODUTO_INVALIDO	YT3287 13.95 3 N AZ234 1
PRODUTO_INVALIDO	HN9691 17.51 6 P DJ780 12
PRODUTO_INVALIDO	CW1669 17.24 5 P FW612 9
PRODUTO_INVALIDO	EM7911 16.8 4 N CX215 1
PRODUTO_INVALIDO	IA1674 2.9 6 P BN393 11
PRODUTO_INVALIDO	UM7434 3.39 6 N AQ366 2
PRODUTO_INVALIDO	DQ7166 8.47 1 P AF290 6
PRODUTO_INVALIDO	YP7446 20.77 2 P EN765 8
PRODUTO_INVALIDO	HH2261 20.78 3 P AZ747 10
PRODUTO_INVALIDO	JR9196 8.82 1 N FM148 1
PRODUTO_INVALIDO	DE8301 18.9 6 P FJ976 5
PRODUTO_INVALIDO	UJ4965 11.71 6 P FQ759 9
PRODUTO_INVALIDO	IZ2680 19.29 1 N AM803 10
PRODUTO_INVALIDO	ZA1108 9.43 3 N AY994 5
PRODUTO_INVALIDO	RL5710 1.9 3 N CX696 2
PRODUTO_INVALIDO	RL5832 13.94 5 P EU295 10
PRODUTO_INVALIDO	DQ7166 15.2 4 N EM543 4
PRODUTO_INVALIDO	OW9415 2.86 4 P FX318 5
PRODUTO_INVALIDO	CI7780 20.21 1 P BT122 9
PRODUTO_INVALIDO	QS7977 18.1 3 N BN376 8
PRODUTO_INVALIDO	VL5064 5.67 3 P EH469 3
PRODUTO_INVALIDO	IA1535 19.29 3 N AX338 6
PRODUTO_INVALIDO	ZP3849 9.6 5 N BK380 2
PRODUTO_INVALIDO	IZ2692 19.57 2 N FO676 10
PRODUTO_INVALIDO	BO9504 17.62 3 P DF274 12
PRODUTO_INVALIDO	XJ7218 14.0 6 N DI488 6
PRODUTO_INVALIDO	GY3980 8.14 5 N BK846 4
PRODUTO_INVALIDO	IB2026 7.25 3 P DG783 10
PRODUTO_INVALIDO	VO6151 1.76 6 P EM833 1
PRODUTO_INVALIDO	CW1606 0.39 5 N FU876 1
PRODUTO_INVALIDO	CL4393 0.62 3 P CN705 10
PRODUTO_INVALIDO	WC2823 1.7 6 N AO313 1
PRODUTO_INVALIDO	AI1904 10.53 5 P ET108 1
PRODUTO_INVALIDO	TT3552 18.33 6 N EI739 5
PRODUTO_INVALIDO	JO7364 7.6 2 N ET652 1
PRODUTO_INVALIDO	FW4932 3.74 6 P BF174 4
PRODUTO_INVALIDO	EU6158 16.64 1 P EY350 11
PRODUTO_INVALIDO	ZW1216 16.65 4 N BY800 11
PRODUTO_INVALIDO	IB2026 4.6 2 P DL382 1
PRODUTO_INVALIDO	DV1307 18.31 4 N BL511 11
PRODUTO_INVALIDO	NF5030 2.61 6 P BI244 9
PRODUTO_INVALIDO	IA1674 15.2 1 P EU486 7
PRODUTO_INVALIDO	XC2523 15.77 4 P FP283 8
PRODUTO_INVALIDO	MT6484 2.76 6 N EW369 11
PRODUTO_INVALIDO	NO5798 6.46 5 P CX183 3
PRODUTO_INVALIDO	AX2752 15.55 6 N DI672 11
PRODUTO_INVALIDO	DQ7305 4.0 2 P ER185 1
PRODUTO_INVALIDO	QS7977 1.65 2 N CR635 10
PRODUTO_INVALIDO	GF6303 16.23 4 P EG421 9
PRODUTO_INVALIDO	BT2278 15.28 4 P EF102 7
PRODUTO_INVALIDO	GY3680 2.63 2 N DJ331 10
PRODUTO_INVALIDO	ZA1166 1.39 1 P CJ440 10
PRODUTO_INVALIDO	MT6483 7.85 3 N CZ798 10
PRODUTO_INVALIDO	PS7357 8.52 6 N AU630 7
PRODUTO_INVALIDO	HN9677 1.83 5 P CI280 1
PRODUTO_INVALIDO	HN9625 20.5 6 P FL626 11
PRODUTO_INVALIDO	DS1809 3.57 3 P EG240 4
PRODUTO_INVALIDO	HK6368 2.42 2 P DP390 10
PRODUTO_INVALIDO	FR9576 7.62 1 N DQ981 1
PRODUTO_INVALIDO	BN3536 0.9 4 P CQ918 12
PRODUTO_INVALIDO	WC2709 6.75 6 P AZ351 12
PRODUTO_INVALIDO	XC2523 7.37 1 N EY450 12
PRODUTO_INVALIDO	QB5093 6.24 6 P DT627 7
PRODUTO_INVALIDO	GY3705 2.91 5 N FP633 4
PRODUTO_INVALIDO	NX6467 8.45 2 P FW595 5
PRODUTO_INVALIDO	ER1954 3.42 6 N AU516 9
PRODUTO_INVALIDO	TT3498 16.52 1 P CJ877 2
PRODUTO_INVALIDO	GW9323 10.62 1 P BW370 3
PRODUTO_INVALIDO	IF7858 4.74 5 N DF815 12
PRODUTO_INVALIDO	CW1689 8.25 4 N EL658 2
PRODUTO_INVALIDO	PV5664 7.78 6 N EG869 8
PRODUTO_INVALIDO	KR4856 3.48 4 N AW669 4
PRODUTO_INVALIDO	RJ1092 11.11 2 N CK745 1
PRODUTO_INVALIDO	IA1645 12.77 1 N CM104 10
PRODUTO_INVALIDO	TT3449 12.5 6 P DY281 5
PRODUTO_INVALIDO	AI1846 1.56 6 P EY440 8
PRODUTO_INVALIDO	MP8475 19.52 1 P EY876 8
PRODUTO_INVALIDO	ND5054 4.79 3 P EG610 9
PRODUTO_INVALIDO	QQ4685 5.56 6 P FF979 8
PRODUTO_INVALIDO	CL4208 19.32 2 P DZ895 9
PRODUTO_INVALIDO	GF6439 12.63 2 N AR524 4
PRODUTO_INVALIDO	HC8431 13.21 6 P BV330 10
PRODUTO_INVALIDO	EL1114 13.74 2 N BW771 2
PRODUTO_INVALIDO	GD3708 18.7 4 N BX546 3
PRODUTO_INVALIDO	LH5074 5.45 2 N AW156 12
PRODUTO_INVALIDO	MA1746 20.32 1 P BT271 1
PRODUTO_INVALIDO	GF6493 19.89 2 N AR594 6
PRODUTO_INVALIDO	SD9168 0.9 2 N CW786 5
PRODUTO_INVALIDO	HN9679 9.23 5 P AP415 9
PRODUTO_INVALIDO	JH6003 2.88 4 P ES809 12
PRODUTO_INVALIDO	CN1405 5.68 4 P CW488 4
PRODUTO_INVALIDO	OY2394 17.32 3 N FH725 12
PRODUTO_INVALIDO	RM4354 2.47 5 N BG117 12
PRODUTO_INVALIDO	BN3566 15.4 3 P CW108 5
PRODUTO_INVALIDO	FZ7768 8.42 1 N CG118 8
PRODUTO_INVALIDO	QQ4665 15.38 4 N DI500 8
PRODUTO_INVALIDO	DV1434 5.45 2 N FF809 1
PRODUTO_INVALIDO	DS1806 14.48 6 N CL846 6
PRODUTO_INVALIDO	DJ1276 20.58 4 P EQ697 7
PRODUTO_INVALIDO	FJ5415 11.23 2 N CM148 6
PRODUTO_INVALIDO	DE8426 5.75 3 P EP308 3
PRODUTO_INVALIDO	ZW1216 5.65 3 P AR488 7
PRODUTO_INVALIDO	DQ7305 8.47 6 N EM677 7
PRODUTO_INVALIDO	MA1699 12.23 2 P AU712 10
PRODUTO_INVALIDO	NU8631 12.44 3 P DM534 6
PRODUTO_INVALIDO	BM6577 0.7 4 P CV487 10
PRODUTO_INVALIDO	OW9415 0.91 4 P AK797 5
PRODUTO_INVALIDO	JT1489 3.3 4 N DL288 5
PRODUTO_INVALIDO	CK2829 3.53 4 P CR531 1
PRODUTO_INVALIDO	FF9964 20.63 5 N FO483 3
PRODUTO_INVALIDO	KR4739 11.34 1 N BG545 1
PRODUTO_INVALIDO	JH6399 3.36 1 P EW797 9
PRODUTO_INVALIDO	QJ7221 19.89 2 N DZ596 6
PRODUTO_INVALIDO	IZ2692 2.97 4 N BY565 4
PRODUTO_INVALIDO	LB5949 16.88 4 P AS695 2
PRODUTO_INVALIDO	FF9916 9.39 6 N BT224 3
PRODUTO_INVALIDO	HK6349 14.47 1 N EO355 2
PRODUTO_INVALIDO	PK4628 3.59 6 P AQ731 2
PRODUTO_INVALIDO	FC8268 0.58 4 N FS194 9
PRODUTO_INVALIDO	PL3268 11.18 4 P AY439 8
PRODUTO_INVALIDO	GY3746 18.26 2 N AJ588 8
PRODUTO_INVALIDO	BO9391 10.28 5 N FP454 6
PRODUTO_INVALIDO	SL7738 18.0 2 N BX546 2
PRODUTO_INVALIDO	AQ6813 18.73 2 P AQ328 6
PRODUTO_INVALIDO	OI6394 7.3 4 P BM480 12
PRODUTO_INVALIDO	FC8274 14.7 6 N BU826 11
PRODUTO_INVALIDO	LB5929 11.12 4 P AF359 7
PRODUTO_INVALIDO	XJ7467 9.21 1 P FX859 4
PRODUTO_INVALIDO	CF7911 18.37 4 P FM138 12
PRODUTO_INVALIDO	EU6247 13.38 5 P FP713 7
PRODUTO_INVALIDO	IF7814 14.86 1 N AX879 3
PRODUTO_INVALIDO	QK9576 12.13 1 N CU750 4
PRODUTO_INVALIDO	KS1392 7.75 1 P AQ599 7
PRODUTO_INVALIDO	GY3680 15.78 2 N ER768 2
PRODUTO_INVALIDO	SI3975 10.17 6 P FS806 8
PRODUTO_INVALIDO	FJ5375 18.89 5 P EF812 7
PRODUTO_INVALIDO	MA1612 0.42 5 P BR180 7
PRODUTO_INVALIDO	AI1906 4.1 2 P AG133 7
PRODUTO_INVALIDO	QJ7139 7.79 1 P BF560 9
PRODUTO_INVALIDO	DQ7066 13.7 1 P BZ970 9
PRODUTO_INVALIDO	AX2752 13.93 5 P EI350 5
PRODUTO_INVALIDO	LB5949 6.88 1 P BS175 6
PRODUTO_INVALIDO	ZD4770 7.43 6 P FR940 2
PRODUTO_INVALIDO	EL1234 4.32 2 N CS873 10
PRODUTO_INVALIDO	TJ2337 5.21 4 P FL354 4
PRODUTO_INVALIDO	HS4886 18.6 2 N BI173 7
PRODUTO_INVALIDO	JO7341 8.62 4 P EX896 7
PRODUTO_INVALIDO	ZD4530 11.14 2 N BV828 8
PRODUTO_INVALIDO	BT2273 0.43 5 N DV788 1
PRODUTO_INVALIDO	HZ3677 20.37 3 P CJ973 10
PRODUTO_INVALIDO	BN3422 8.94 6 N DV878 5
PRODUTO_INVALIDO	MT6534 15.83 5 P AS808 7
PRODUTO_INVALIDO	SZ7063 12.18 2 P BR107 8
PRODUTO_INVALIDO	CI7753 1.52 4 N CO201 12
PRODUTO_INVALIDO	FL8872 5.31 5 N CG654 7
PRODUTO_INVALIDO	PL3265 16.9 1 P AN552 12
PRODUTO_INVALIDO	ZA3894 13.75 1 P BL533 7
PRODUTO_INVALIDO	QQ4685 16.3 4 N AU617 4
PRODUTO_INVALIDO	NU8880 13.53 1 P AS928 9
PRODUTO_INVALIDO	PF9668 10.82 6 N EY842 11
PRODUTO_INVALIDO	BO9376 3.61 4 N DW659 6
PRODUTO_INVALIDO	DQ7305 1.21 2 P AK178 3
PRODUTO_INVALIDO	PI1265 16.64 1 P BF848 10
PRODUTO_INVALIDO	VL5076 18.31 6 P BZ656 10
PRODUTO_INVALIDO	IF7701 7.12 1 P BU979 9
PRODUTO_INVALIDO	EM7950 3.9 3 P CW590 7
PRODUTO_INVALIDO	ZA1150 7.85 5 P EX679 11
PRODUTO_INVALIDO	IF7695 14.52 1 N CR988 2
PRODUTO_INVALIDO	VC9945 9.37 5 P FV569 1
PRODUTO_INVALIDO	BO9391 12.59 6 N BH527 2
PRODUTO_INVALIDO	EU6247 10.67 1 P DZ877 3
PRODUTO_INVALIDO	HU9352 3.43 6 P CZ489 2
PRODUTO_INVALIDO	CF7911 7.24 5 P CW424 12
PRODUTO_INVALIDO	UM7463 8.2 2 P EM667 9
PRODUTO_INVALIDO	MA1724 5.78 6 P BS758 1
PRODUTO_INVALIDO	FI3208 2.3 1 N BL533 5
PRODUTO_INVALIDO	TM2265 6.38 4 N DV827 7
PRODUTO_INVALIDO	AD3624 7.17 2 N AO804 12
PRODUTO_INVALIDO	EU6224 20.63 3 N AV799 9
PRODUTO_INVALIDO	ZZ6681 20.8 1 N AU934 9
PRODUTO_INVALIDO	QQ4419 20.42 6 N BT852 7
PRODUTO_INVALIDO	DS1777 2.19 2 N FW804 6
PRODUTO_INVALIDO	CI7651 15.5 3 N AT946 4
PRODUTO_INVALIDO	BT2273 16.37 5 P DU920 3
PRODUTO_INVALIDO	QQ4574 14.41 3 N AX406 1
PRODUTO_INVALIDO	DE8256 4.86 2 P AQ595 4
PRODUTO_INVALIDO	DV1194 12.27 1 N CU577 1
PRODUTO_INVALIDO	MT6338 16.97 4 N AM586 12
PRODUTO_INVALIDO	ZD4788 16.38 6 N FU649 6
PRODUTO_INVALIDO	NU8892 19.49 1 P FI877 5
PRODUTO_INVALIDO	PK4779 9.34 1 P BN450 3
PRODUTO_INVALIDO	FZ7823 2.4 2 N FN908 10
PRODUTO_INVALIDO	OI6055 17.9 2 P CG251 4
PRODUTO_INVALIDO	EM7911 12.47 2 N FG432 6
PRODUTO_INVALIDO	IT3752 15.28 6 P AG682 8
PRODUTO_INVALIDO	LB5962 5.22 6 N CM950 8
PRODUTO_INVALIDO	CK2823 9.91 4 P FI203 5
PRODUTO_INVALIDO	OW9237 13.23 2 P FX174 12
PRODUTO_INVALIDO	VO6241 18.66 1 N BN752 3
PRODUTO_INVALIDO	FZ7823 0.15 1 P BM744 6
PRODUTO_INVALIDO	FZ7839 2.29 3 N AT354 12
PRODUTO_INVALIDO	DS1806 5.29 3 P BH901 10
PRODUTO_INVALIDO	RM4241 17.23 5 N EO431 10
PRODUTO_INVALIDO	KF4954 16.62 1 P DW805 1
PRODUTO_INVALIDO	RJ1092 0.73 6 N AG834 12
PRODUTO_INVALIDO	JB9916 13.98 5 P FF863 2
PRODUTO_INVALIDO	HZ3652 17.5 4 N AN764 11
PRODUTO_INVALIDO	AX2727 12.95 4 P BM338 11
PRODUTO_INVALIDO	VO6168 17.84 2 P AL381 5
PRODUTO_INVALIDO	ZD4791 10.26 4 N EP792 9
PRODUTO_INVALIDO	TJ2190 8.62 1 P DO669 9
PRODUTO_INVALIDO	SS8956 11.55 6 N ET527 7
PRODUTO_INVALIDO	XC2523 1.14 4 P FJ101 5
PRODUTO_INVALIDO	KR4784 0.54 2 P EH514 1
PRODUTO_INVALIDO	QQ4658 17.66 3 N FY937 10
PRODUTO_INVALIDO	IA1535 15.53 1 P DK915 10
PRODUTO_INVALIDO	PT9760 0.88 4 P DS381 6
PRODUTO_INVALIDO	KF4971 11.13 1 N AQ578 1
PRODUTO_INVALIDO	EU6247 5.94 3 N BY911 4
PRODUTO_INVALIDO	SZ7063 12.2 4 N BZ213 2
PRODUTO_INVALIDO	MT6569 17.24 1 P FQ374 3
PRODUTO_INVALIDO	KR4697 20.3 5 N CY803 6
PRODUTO_INVALIDO	BT2278 6.79 1 N CF829 12
PRODUTO_INVALIDO	EM7950 8.8 4 P EZ973 5
PRODUTO_INVALIDO	ZA1204 18.14 4 P CT305 7
PRODUTO_INVALIDO	IT3752 15.32 2 N AW121 5
PRODUTO_INVALIDO	OI6014 12.87 4 N EJ453 12
PRODUTO_INVALIDO	PV5883 4.13 2 N DK626 8
PRODUTO_INVALIDO	GG3238 5.41 5 P DI377 6
PRODUTO_INVALIDO	ZD4785 18.37 5 P EN601 8
PRODUTO_INVALIDO	WC2863 2.6 1 P FM879 5
PRODUTO_INVALIDO	XC2401 17.79 6 P CL719 12
PRODUTO_INVALIDO	QJ7084 20.42 4 N DH609 1
PRODUTO_INVALIDO	DD6855 20.25 5 N FK968 7
PRODUTO_INVALIDO	CF7907 8.9 2 N AN399 10
PRODUTO_INVALIDO	ZJ8586 5.5 3 P AO200 7
PRODUTO_INVALIDO	ZZ6681 3.21 1 P CT883 4
PRODUTO_INVALIDO	KR4613 7.4 3 P AP508 8
PRODUTO_INVALIDO	RJ1079 20.94 5 P CH608 1
PRODUTO_INVALIDO	FC8247 17.72 4 N DW998 3
PRODUTO_INVALIDO	BO9161 1.94 6 P FO570 1
PRODUTO_INVALIDO	XD8448 4.82 4 P CP503 12
PRODUTO_INVALIDO	PV5664 20.66 2 N EZ244 12
PRODUTO_INVALIDO	CF7965 18.1 5 P ET489 2
PRODUTO_INVALIDO	FJ5372 7.76 5 N FT693 8
PRODUTO_INVALIDO	DE8455 14.46 5 P CG642 3
PRODUTO_INVALIDO	NZ9817 17.54 1 N FI562 1
PRODUTO_INVALIDO	NT2703 12.42 1 N FP924 7
PRODUTO_INVALIDO	FJ5241 12.2 5 P CS369 2
PRODUTO_INVALIDO	VL5269 4.56 2 N EF102 6
PRODUTO_INVALIDO	VL5309 16.29 2 P AX235 2
PRODUTO_INVALIDO	IT3722 12.27 1 P DS400 8
PRODUTO_INVALIDO	UP9036 15.48 6 N FS775 2
PRODUTO_INVALIDO	FF9993 18.91 2 P EK473 10
PRODUTO_INVALIDO	IF7573 2.42 6 P EQ781 12
PRODUTO_INVALIDO	FZ7733 1.53 2 P AU992 5
PRODUTO_INVALIDO	OI6394 7.4 5 P CV588 7
PRODUTO_INVALIDO	GU2104 4.44 3 P FK652 12
PRODUTO_INVALIDO	QS7977 16.64 5 N EZ853 3
PRODUTO_INVALIDO	VO6241 5.52 2 N CH284 7
PRODUTO_INVALIDO	BN3492 12.85 1 N CH186 2
PRODUTO_INVALIDO	XC2404 19.9 2 N EL130 1
PRODUTO_INVALIDO	ZR8469 11.8 2 N BJ715 4
PRODUTO_INVALIDO	FC8397 8.61 1 N AX626 7
PRODUTO_INVALIDO	DS1676 2.26 4 P AG627 7
PRODUTO_INVALIDO	LB5974 8.11 6 N CV931 6
PRODUTO_INVALIDO	OW9466 18.22 5 N EW525 3
PRODUTO_INVALIDO	CK2814 17.2 4 N CY173 7
PRODUTO_INVALIDO	DD6813 14.54 2 P FT438 5
PRODUTO_INVALIDO	DS1809 2.53 3 N FF325 2
PRODUTO_INVALIDO	QQ4461 12.2 3 N DM435 12
PRODUTO_INVALIDO	SZ7141 14.81 1 N CI416 11
PRODUTO_INVALIDO	GW9320 17.53 2 P CV427 1
PRODUTO_INVALIDO	DD6855 13.46 4 N BS940 3
PRODUTO_INVALIDO	QJ7120 8.55 6 P FJ654 2
PRODUTO_INVALIDO	YP7461 0.98 1 P FV635 2
PRODUTO_INVALIDO	CW1669 10.1 4 N AQ102 12
PRODUTO_INVALIDO	VO6290 9.97 5 P EN635 6
PRODUTO_INVALIDO	DQ7222 12.93 3 P FO608 8
PRODUTO_INVALIDO	CN1405 14.17 6 N AQ260 11
PRODUTO_INVALIDO	GY3657 9.16 5 N BX418 4
PRODUTO_INVALIDO	YW7191 1.93 2 P BL539 5
PRODUTO_INVALIDO	GV4379 15.64 6 N DR510 2
PRODUTO_INVALIDO	SS8956 15.3 3 P ES862 4
PRODUTO_INVALIDO	NT2691 8.84 1 N FQ545 6
PRODUTO_INVALIDO	CI7737 8.45 3 N AT455 4
PRODUTO_INVALIDO	HS4985 19.92 5 N FU573 11
PRODUTO_INVALIDO	OW9598 10.68 6 N AY230 7
PRODUTO_INVALIDO	ZA1212 15.55 6 N DW137 3
PRODUTO_INVALIDO	VL5309 19.62 5 P FO571 4
PRODUTO_INVALIDO	ZP3849 3.93 3 N CI136 1
PRODUTO_INVALIDO	TJ2190 1.96 1 P DZ849 1
PRODUTO_INVALIDO	QJ7182 14.85 2 N CR553 11
PRODUTO_INVALIDO	HU9358 3.7 5 N AO998 8
PRODUTO_INVALIDO	FC8395 1.68 2 P AG233 9
PRODUTO_INVALIDO	NX6557 17.33 6 P CY367 4
PRODUTO_INVALIDO	JT1505 3.49 2 P BR231 5
PRODUTO_INVALIDO	WC2631 10.54 4 P BM859 12
PRODUTO_INVALIDO	ZJ8573 15.4 1 N CM920 5
PRODUTO_INVALIDO	BO9391 5.98 2 P AO166 5
PRODUTO_INVALIDO	JT1341 8.68 1 P DM862 11
PRODUTO_INVALIDO	DS1809 3.45 6 P FF378 11
PRODUTO_INVALIDO	ZA3995 13.9 4 N EY914 1
PRODUTO_INVALIDO	QJ7120 20.93 3 N AN150 11
PRODUTO_INVALIDO	DS1995 14.88 4 N EH393 9
PRODUTO_INVALIDO	BP6977 3.9 2 P CZ969 2
PRODUTO_INVALIDO	GF6439 3.79 5 P EN949 8
PRODUTO_INVALIDO	QJ7158 0.63 5 P DT643 3
PRODUTO_INVALIDO	NF5010 19.27 5 P FN616 5
PRODUTO_INVALIDO	DS1777 7.46 2 N DR140 9
PRODUTO_INVALIDO	OI6169 18.41 5 P EO701 5
PRODUTO_INVALIDO	ZZ6823 7.17 6 N AR583 5
PRODUTO_INVALIDO	QQ4698 12.74 3 P FG108 7
PRODUTO_INVALIDO	CW1699 11.28 6 N AU436 3
PRODUTO_INVALIDO	BO9484 18.17 4 P DN185 2
PRODUTO_INVALIDO	DV1487 14.99 6 N AN692 3
PRODUTO_INVALIDO	GY3849 9.73 5 P DS479 5
PRODUTO_INVALIDO	TM2265 10.4 4 P AX830 8
PRODUTO_INVALIDO	JR9196 11.13 2 P BN158 9
PRODUTO_INVALIDO	NT2945 12.47 5 P CU329 11
PRODUTO_INVALIDO	QQ4419 1.32 1 N BJ148 7
PRODUTO_INVALIDO	SS8971 3.48 6 N FF864 7
PRODUTO_INVALIDO	DQ7285 4.89 5 N BR292 3
PRODUTO_INVALIDO	SS8981 16.89 5 P DJ490 9
PRODUTO_INVALIDO	QZ4679 12.2 2 N EP298 10
PRODUTO_INVALIDO	SX3816 16.45 2 P BW370 12
PRODUTO_INVALIDO	UP9116 4.0 1 N EX329 9
PRODUTO_INVALIDO	FC8117 8.98 4 P CW653 2
PRODUTO_INVALIDO	OY2270 5.4 4 P EV503 8
PRODUTO_INVALIDO	GG3032 16.32 4 P CK541 2
PRODUTO_INVALIDO	RL5851 5.19 5 P EP776 10
PRODUTO_INVALIDO	PS7215 19.75 3 N AP485 4
PRODUTO_INVALIDO	VL5269 16.14 6 P BM744 5
PRODUTO_INVALIDO	OW9242 16.54 1 P AR488 7
PRODUTO_INVALIDO	OY2349 7.71 3 N DR985 10
PRODUTO_INVALIDO	VC9970 0.67 3 N EJ564 2
PRODUTO_INVALIDO	MT6434 14.1 4 P EX674 8
PRODUTO_INVALIDO	UM7447 8.55 1 P FH933 10
PRODUTO_INVALIDO	RL5832 1.63 2 N DP853 10
PRODUTO_INVALIDO	AH6640 13.56 4 N BQ694 3
PRODUTO_INVALIDO	GG3038 8.1 6 N AJ417 6
PRODUTO_INVALIDO	BO9345 6.22 4 N FM518 7
PRODUTO_INVALIDO	KR4861 4.5 4 N FJ415 3
PRODUTO_INVALIDO	MT6457 1.38 3 P AM545 5
PRODUTO_INVALIDO	KR4697 1.36 5 P CV681 10
PRODUTO_INVALIDO	YB1605 11.16 2 N EN325 5
PRODUTO_INVALIDO	FJ5404 18.5 1 N BR864 8
PRODUTO_INVALIDO	FJ5404 10.89 5 P EW661 10
PRODUTO_INVALIDO	ZA1212 0.8 3 P EO351 7
PRODUTO_INVALIDO	IF7858 14.93 1 P DI580 5
PRODUTO_INVALIDO	DD6795 3.66 3 N CT229 5
PRODUTO_INVALIDO	JH6183 7.77 6 N DG836 7
PRODUTO_INVALIDO	JZ7680 16.13 6 P BK880 4
PRODUTO_INVALIDO	LH5074 12.49 4 P CZ933 4
PRODUTO_INVALIDO	ZA1204 8.83 6 N CW571 6
PRODUTO_INVALIDO	OI6151 16.14 3 P EM238 1
PRODUTO_INVALIDO	ZP3991 17.81 2 P BV144 11
PRODUTO_INVALIDO	GY3849 3.86 5 N EL716 5
PRODUTO_INVALIDO	ZJ8478 16.53 3 P FH982 12
PRODUTO_INVALIDO	UJ4965 20.71 3 P DT325 11
PRODUTO_INVALIDO	ND5147 15.26 5 P AY532 2
PRODUTO_INVALIDO	PK4628 2.62 3 P FI450 9
PRODUTO_INVALIDO	PE7800 17.5 1 N FQ841 1
PRODUTO_INVALIDO	PI1265 9.9 3 P FK351 2
PRODUTO_INVALIDO	MP8389 1.95 5 P BS261 3
PRODUTO_INVALIDO	RM4293 17.63 2 N CF699 4
PRODUTO_INVALIDO	LH7685 16.95 5 N AR577 8
PRODUTO_INVALIDO	ZA1402 20.77 6 N CI457 11
PRODUTO_INVALIDO	RM4284 2.1 4 N FQ939 7
PRODUTO_INVALIDO	UM7434 14.97 6 N CW132 2
PRODUTO_INVALIDO	ND5146 1.99 1 N BZ971 9
PRODUTO_INVALIDO	DS1621 4.9 3 N CW410 3
PRODUTO_INVALIDO	KR4763 1.4 6 P AU338 1
PRODUTO_INVALIDO	KU6081 11.1 1 P AU809 9
PRODUTO_INVALIDO	PF9698 1.4 5 N DR628 2
PRODUTO_INVALIDO	HC8728 7.7 4 N CV936 7
PRODUTO_INVALIDO	BT2213 0.13 6 P EG691 7
PRODUTO_INVALIDO	BO9376 5.12 4 N CQ269 11
PRODUTO_INVALIDO	VO6150 20.14 1 N FT335 2
PRODUTO_INVALIDO	QQ4403 12.41 2 N FX174 6
PRODUTO_INVALIDO	JR9196 3.24 2 P BP135 12
PRODUTO_INVALIDO	ER1809 20.24 3 N AX875 4
PRODUTO_INVALIDO	AI1904 16.4 1 P AH507 10
PRODUTO_INVALIDO	OY2394 9.81 3 P AY230 3
PRODUTO_INVALIDO	JH6385 4.54 1 N BJ362 6
PRODUTO_INVALIDO	UM7602 3.75 2 N DX452 10
PRODUTO_INVALIDO	VL5250 14.7 1 P BT271 2
PRODUTO_INVALIDO	IF7588 16.5 3 P AX350 1
PRODUTO_INVALIDO	XJ7279 18.76 6 N EY627 9
PRODUTO_INVALIDO	FL8983 16.72 4 P FN878 1
PRODUTO_INVALIDO	GY3705 9.8 2 P EI562 4
PRODUTO_INVALIDO	LH5074 4.39 5 P BU126 7
PRODUTO_INVALIDO	IT3393 10.24 1 P DZ566 8
PRODUTO_INVALIDO	VO6150 9.48 6 P AG903 8
PRODUTO_INVALIDO	XJ7281 14.54 2 P EI924 6
PRODUTO_INVALIDO	UJ4965 7.8 3 P AT227 11
PRODUTO_INVALIDO	QB5082 1.63 1 P BL364 6
PRODUTO_INVALIDO	DV1253 16.2 1 N FI796 7
PRODUTO_INVALIDO	OY2243 15.81 1 P FG265 8
PRODUTO_INVALIDO	NU8631 17.82 3 P BZ231 1
PRODUTO_INVALIDO	NU8633 6.6 1 N BI321 7
PRODUTO_INVALIDO	GD3708 13.15 1 N AO964 12
PRODUTO_INVALIDO	MO2484 9.1 3 P BU311 4
PRODUTO_INVALIDO	JH6181 5.59 2 P CV763 6
PRODUTO_INVALIDO	BN3422 13.78 4 P EH175 10
PRODUTO_INVALIDO	CL4410 15.63 1 P AM537 3
PRODUTO_INVALIDO	BO9458 6.87 6 P FS744 5
PRODUTO_INVALIDO	TK4675 1.64 1 P CN907 2
PRODUTO_INVALIDO	EU6224 11.4 1 N EU224 8
PRODUTO_INVALIDO	PV5883 7.91 3 N AJ385 5
PRODUTO_INVALIDO	AO2149 16.22 4 P FK832 5
PRODUTO_INVALIDO	NX6467 15.68 4 N FV747 1
PRODUTO_INVALIDO	NY8139 7.21 4 P FQ384 9
PRODUTO_INVALIDO	HK6328 17.15 4 N DL609 5
PRODUTO_INVALIDO	GV4675 11.17 4 N CM426 6
PRODUTO_INVALIDO	ZD4791 18.22 3 P DO942 6
PRODUTO_INVALIDO	JR9034 6.44 2 N BR206 4
PRODUTO_INVALIDO	IZ2692 18.97 5 P CR917 10
PRODUTO_INVALIDO	NU8892 1.46 2 P FP130 11
PRODUTO_INVALIDO	DQ7166 4.97 2 N BR842 11
PRODUTO_INVALIDO	JZ7659 18.19 1 N BZ705 3
PRODUTO_INVALIDO	AI1952 14.21 1 N CZ718 2
PRODUTO_INVALIDO	GY3680 13.73 3 P FX774 2
